0.01270,0.00855,0.01363,0.01162,0.01194,0.01340,0.01152,0.01327,0.01016
0.02508,0.02049,0.02311,0.02374,0.02619,0.02641,0.02430,0.02720,0.02550
0.02042,0.00843,0.02178,0.03955,0.01197,0.00692,0.00775,0.00584,0.01692
