0.00975,0.01041,0.01299,0.01331,0.01557,0.01089,0.01889,0.01381,0.00996
0.03263,0.02819,0.02937,0.02895,0.02922,0.02856,0.03219,0.03070,0.02864
0.00702,0.00880,0.00870,0.00744,0.00620,0.00630,0.00643,0.00645,0.00716
