0.00840,0.00852,0.00680,0.00778,0.00866,0.00731,0.00702,0.00635,0.00620
0.00862,0.00893,0.00712,0.00811,0.00903,0.00762,0.00730,0.00660,0.00648
0.00967,0.00847,0.00718,0.00791,0.00878,0.00733,0.00727,0.00705,0.00672
