0.00756,0.00487,0.00574,0.00467,0.00503,0.00477,0.00448,0.00419,0.00427
0.00950,0.00606,0.00798,0.00679,0.00738,0.00705,0.00583,0.00539,0.00554
0.00991,0.01152,0.01542,0.00774,0.00732,0.00691,0.00692,0.00648,0.00593
