0.00545,0.00494,0.00512,0.00483,0.00491,0.00502,0.00485,0.00469,0.00467
0.00563,0.00512,0.00529,0.00499,0.00509,0.00519,0.00501,0.00487,0.00483
0.00555,0.00500,0.00488,0.00458,0.00473,0.00462,0.00440,0.00431,0.00439
