0.00512,0.00406,0.00418,0.00371,0.00361,0.00392,0.00378,0.00360,0.00363
0.00532,0.00426,0.00436,0.00390,0.00378,0.00410,0.00395,0.00378,0.00381
0.00479,0.00422,0.00431,0.00376,0.00398,0.00386,0.00387,0.00377,0.00373
